observation_id,version_no,hcp_id,product_id,week_ending,trx_count,nrx_count,sales_units
OBS-74-3-2,1,HCP-000074,PRODUCT-000003,2026-07-19,25,8,50
OBS-74-3-3,1,HCP-000074,PRODUCT-000003,2026-07-26,22,7,44
OBS-74-3-4,1,HCP-000074,PRODUCT-000003,2026-08-02,1,0,2
OBS-74-3-5,1,HCP-000074,PRODUCT-000003,2026-08-09,33,11,66
OBS-74-3-6,1,HCP-000074,PRODUCT-000003,2026-08-16,3,1,6
OBS-74-3-7,1,HCP-000074,PRODUCT-000003,2026-08-23,5,1,10
OBS-74-3-8,1,HCP-000074,PRODUCT-000003,2026-08-30,33,11,66
OBS-74-3-9,1,HCP-000074,PRODUCT-000003,2026-09-06,27,9,54
OBS-74-4-0,1,HCP-000074,PRODUCT-000004,2026-07-05,4,1,8
OBS-74-4-1,1,HCP-000074,PRODUCT-000004,2026-07-12,12,4,24
OBS-74-4-2,1,HCP-000074,PRODUCT-000004,2026-07-19,28,9,56
OBS-74-4-3,1,HCP-000074,PRODUCT-000004,2026-07-26,37,12,74
OBS-74-4-4,1,HCP-000074,PRODUCT-000004,2026-08-02,39,13,78
OBS-74-4-5,1,HCP-000074,PRODUCT-000004,2026-08-09,26,8,52
OBS-74-4-6,1,HCP-000074,PRODUCT-000004,2026-08-16,27,9,54
OBS-74-4-7,1,HCP-000074,PRODUCT-000004,2026-08-23,13,4,26
OBS-74-4-8,1,HCP-000074,PRODUCT-000004,2026-08-30,36,12,72
OBS-74-4-9,1,HCP-000074,PRODUCT-000004,2026-09-06,21,7,42
OBS-75-1-0,1,HCP-000075,PRODUCT-000001,2026-07-05,13,4,26
OBS-75-1-1,1,HCP-000075,PRODUCT-000001,2026-07-12,39,13,78
OBS-75-1-2,1,HCP-000075,PRODUCT-000001,2026-07-19,24,8,48
OBS-75-1-3,1,HCP-000075,PRODUCT-000001,2026-07-26,12,4,24
OBS-75-1-4,1,HCP-000075,PRODUCT-000001,2026-08-02,8,2,16
OBS-75-1-5,1,HCP-000075,PRODUCT-000001,2026-08-09,32,10,64
OBS-75-1-6,1,HCP-000075,PRODUCT-000001,2026-08-16,37,12,74
OBS-75-1-7,1,HCP-000075,PRODUCT-000001,2026-08-23,22,7,44
OBS-75-1-8,1,HCP-000075,PRODUCT-000001,2026-08-30,24,8,48
OBS-75-1-9,1,HCP-000075,PRODUCT-000001,2026-09-06,4,1,8
OBS-75-2-0,1,HCP-000075,PRODUCT-000002,2026-07-05,18,6,36
OBS-75-2-1,1,HCP-000075,PRODUCT-000002,2026-07-12,1,0,2
OBS-75-2-2,1,HCP-000075,PRODUCT-000002,2026-07-19,10,3,20
OBS-75-2-3,1,HCP-000075,PRODUCT-000002,2026-07-26,29,9,58
OBS-75-2-4,1,HCP-000075,PRODUCT-000002,2026-08-02,12,4,24
OBS-75-2-5,1,HCP-000075,PRODUCT-000002,2026-08-09,4,1,8
OBS-75-2-6,1,HCP-000075,PRODUCT-000002,2026-08-16,5,1,10
OBS-75-2-7,1,HCP-000075,PRODUCT-000002,2026-08-23,8,2,16
OBS-75-2-8,1,HCP-000075,PRODUCT-000002,2026-08-30,36,12,72
OBS-75-2-9,1,HCP-000075,PRODUCT-000002,2026-09-06,9,3,18
OBS-75-3-0,1,HCP-000075,PRODUCT-000003,2026-07-05,29,9,58
OBS-75-3-1,1,HCP-000075,PRODUCT-000003,2026-07-12,3,1,6
OBS-75-3-2,1,HCP-000075,PRODUCT-000003,2026-07-19,35,11,70
OBS-75-3-3,1,HCP-000075,PRODUCT-000003,2026-07-26,18,6,36
OBS-75-3-4,1,HCP-000075,PRODUCT-000003,2026-08-02,30,10,60
OBS-75-3-5,1,HCP-000075,PRODUCT-000003,2026-08-09,36,12,72
OBS-75-3-6,1,HCP-000075,PRODUCT-000003,2026-08-16,3,1,6
OBS-75-3-7,1,HCP-000075,PRODUCT-000003,2026-08-23,9,3,18
OBS-75-3-8,1,HCP-000075,PRODUCT-000003,2026-08-30,13,4,26
OBS-75-3-9,1,HCP-000075,PRODUCT-000003,2026-09-06,24,8,48
OBS-75-4-0,1,HCP-000075,PRODUCT-000004,2026-07-05,17,5,34
OBS-75-4-1,1,HCP-000075,PRODUCT-000004,2026-07-12,38,12,76
OBS-75-4-2,1,HCP-000075,PRODUCT-000004,2026-07-19,19,6,38
OBS-75-4-3,1,HCP-000075,PRODUCT-000004,2026-07-26,10,3,20
OBS-75-4-4,1,HCP-000075,PRODUCT-000004,2026-08-02,26,8,52
OBS-75-4-5,1,HCP-000075,PRODUCT-000004,2026-08-09,6,2,12
OBS-75-4-6,1,HCP-000075,PRODUCT-000004,2026-08-16,12,4,24
OBS-75-4-7,1,HCP-000075,PRODUCT-000004,2026-08-23,7,2,14
OBS-75-4-8,1,HCP-000075,PRODUCT-000004,2026-08-30,23,7,46
OBS-75-4-9,1,HCP-000075,PRODUCT-000004,2026-09-06,35,11,70
OBS-76-1-0,1,HCP-000076,PRODUCT-000001,2026-07-05,18,6,36
OBS-76-1-1,1,HCP-000076,PRODUCT-000001,2026-07-12,4,1,8
OBS-76-1-2,1,HCP-000076,PRODUCT-000001,2026-07-19,16,5,32
OBS-76-1-3,1,HCP-000076,PRODUCT-000001,2026-07-26,22,7,44
OBS-76-1-4,1,HCP-000076,PRODUCT-000001,2026-08-02,9,3,18
OBS-76-1-5,1,HCP-000076,PRODUCT-000001,2026-08-09,25,8,50
OBS-76-1-6,1,HCP-000076,PRODUCT-000001,2026-08-16,19,6,38
OBS-76-1-7,1,HCP-000076,PRODUCT-000001,2026-08-23,39,13,78
OBS-76-1-8,1,HCP-000076,PRODUCT-000001,2026-08-30,39,13,78
OBS-76-1-9,1,HCP-000076,PRODUCT-000001,2026-09-06,14,4,28
OBS-76-2-0,1,HCP-000076,PRODUCT-000002,2026-07-05,28,9,56
OBS-76-2-1,1,HCP-000076,PRODUCT-000002,2026-07-12,21,7,42
OBS-76-2-2,1,HCP-000076,PRODUCT-000002,2026-07-19,37,12,74
OBS-76-2-3,1,HCP-000076,PRODUCT-000002,2026-07-26,29,9,58
OBS-76-2-4,1,HCP-000076,PRODUCT-000002,2026-08-02,38,12,76
OBS-76-2-5,1,HCP-000076,PRODUCT-000002,2026-08-09,9,3,18
OBS-76-2-6,1,HCP-000076,PRODUCT-000002,2026-08-16,17,5,34
OBS-76-2-7,1,HCP-000076,PRODUCT-000002,2026-08-23,9,3,18
OBS-76-2-8,1,HCP-000076,PRODUCT-000002,2026-08-30,4,1,8
OBS-76-2-9,1,HCP-000076,PRODUCT-000002,2026-09-06,7,2,14
OBS-76-3-0,1,HCP-000076,PRODUCT-000003,2026-07-05,4,1,8
OBS-76-3-1,1,HCP-000076,PRODUCT-000003,2026-07-12,20,6,40
OBS-76-3-2,1,HCP-000076,PRODUCT-000003,2026-07-19,17,5,34
OBS-76-3-3,1,HCP-000076,PRODUCT-000003,2026-07-26,1,0,2
OBS-76-3-4,1,HCP-000076,PRODUCT-000003,2026-08-02,21,7,42
OBS-76-3-5,1,HCP-000076,PRODUCT-000003,2026-08-09,37,12,74
OBS-76-3-6,1,HCP-000076,PRODUCT-000003,2026-08-16,25,8,50
OBS-76-3-7,1,HCP-000076,PRODUCT-000003,2026-08-23,16,5,32
OBS-76-3-8,1,HCP-000076,PRODUCT-000003,2026-08-30,4,1,8
OBS-76-3-9,1,HCP-000076,PRODUCT-000003,2026-09-06,1,0,2
OBS-76-4-0,1,HCP-000076,PRODUCT-000004,2026-07-05,25,8,50
OBS-76-4-1,1,HCP-000076,PRODUCT-000004,2026-07-12,18,6,36
OBS-76-4-2,1,HCP-000076,PRODUCT-000004,2026-07-19,25,8,50
OBS-76-4-3,1,HCP-000076,PRODUCT-000004,2026-07-26,7,2,14
OBS-76-4-4,1,HCP-000076,PRODUCT-000004,2026-08-02,20,6,40
OBS-76-4-5,1,HCP-000076,PRODUCT-000004,2026-08-09,10,3,20
OBS-76-4-6,1,HCP-000076,PRODUCT-000004,2026-08-16,4,1,8
OBS-76-4-7,1,HCP-000076,PRODUCT-000004,2026-08-23,35,11,70
OBS-76-4-8,1,HCP-000076,PRODUCT-000004,2026-08-30,2,0,4
OBS-76-4-9,1,HCP-000076,PRODUCT-000004,2026-09-06,26,8,52
OBS-77-1-0,1,HCP-000077,PRODUCT-000001,2026-07-05,13,4,26
OBS-77-1-1,1,HCP-000077,PRODUCT-000001,2026-07-12,21,7,42
OBS-77-1-2,1,HCP-000077,PRODUCT-000001,2026-07-19,34,11,68
OBS-77-1-3,1,HCP-000077,PRODUCT-000001,2026-07-26,30,10,60
OBS-77-1-4,1,HCP-000077,PRODUCT-000001,2026-08-02,5,1,10
OBS-77-1-5,1,HCP-000077,PRODUCT-000001,2026-08-09,8,2,16
OBS-77-1-6,1,HCP-000077,PRODUCT-000001,2026-08-16,37,12,74
OBS-77-1-7,1,HCP-000077,PRODUCT-000001,2026-08-23,2,0,4
OBS-77-1-8,1,HCP-000077,PRODUCT-000001,2026-08-30,10,3,20
OBS-77-1-9,1,HCP-000077,PRODUCT-000001,2026-09-06,23,7,46
OBS-77-2-0,1,HCP-000077,PRODUCT-000002,2026-07-05,20,6,40
OBS-77-2-1,1,HCP-000077,PRODUCT-000002,2026-07-12,4,1,8
OBS-77-2-2,1,HCP-000077,PRODUCT-000002,2026-07-19,29,9,58
OBS-77-2-3,1,HCP-000077,PRODUCT-000002,2026-07-26,39,13,78
OBS-77-2-4,1,HCP-000077,PRODUCT-000002,2026-08-02,14,4,28
OBS-77-2-5,1,HCP-000077,PRODUCT-000002,2026-08-09,36,12,72
OBS-77-2-6,1,HCP-000077,PRODUCT-000002,2026-08-16,24,8,48
OBS-77-2-7,1,HCP-000077,PRODUCT-000002,2026-08-23,34,11,68
OBS-77-2-8,1,HCP-000077,PRODUCT-000002,2026-08-30,3,1,6
OBS-77-2-9,1,HCP-000077,PRODUCT-000002,2026-09-06,5,1,10
OBS-77-3-0,1,HCP-000077,PRODUCT-000003,2026-07-05,11,3,22
OBS-77-3-1,1,HCP-000077,PRODUCT-000003,2026-07-12,37,12,74
OBS-77-3-2,1,HCP-000077,PRODUCT-000003,2026-07-19,20,6,40
OBS-77-3-3,1,HCP-000077,PRODUCT-000003,2026-07-26,11,3,22
OBS-77-3-4,1,HCP-000077,PRODUCT-000003,2026-08-02,19,6,38
OBS-77-3-5,1,HCP-000077,PRODUCT-000003,2026-08-09,12,4,24
OBS-77-3-6,1,HCP-000077,PRODUCT-000003,2026-08-16,18,6,36
OBS-77-3-7,1,HCP-000077,PRODUCT-000003,2026-08-23,12,4,24
OBS-77-3-8,1,HCP-000077,PRODUCT-000003,2026-08-30,25,8,50
OBS-77-3-9,1,HCP-000077,PRODUCT-000003,2026-09-06,15,5,30
OBS-77-4-0,1,HCP-000077,PRODUCT-000004,2026-07-05,10,3,20
OBS-77-4-1,1,HCP-000077,PRODUCT-000004,2026-07-12,21,7,42
OBS-77-4-2,1,HCP-000077,PRODUCT-000004,2026-07-19,35,11,70
OBS-77-4-3,1,HCP-000077,PRODUCT-000004,2026-07-26,14,4,28
OBS-77-4-4,1,HCP-000077,PRODUCT-000004,2026-08-02,19,6,38
OBS-77-4-5,1,HCP-000077,PRODUCT-000004,2026-08-09,5,1,10
OBS-77-4-6,1,HCP-000077,PRODUCT-000004,2026-08-16,2,0,4
OBS-77-4-7,1,HCP-000077,PRODUCT-000004,2026-08-23,27,9,54
OBS-77-4-8,1,HCP-000077,PRODUCT-000004,2026-08-30,39,13,78
OBS-77-4-9,1,HCP-000077,PRODUCT-000004,2026-09-06,8,2,16
OBS-78-1-0,1,HCP-000078,PRODUCT-000001,2026-07-05,4,1,8
OBS-78-1-1,1,HCP-000078,PRODUCT-000001,2026-07-12,24,8,48
OBS-78-1-2,1,HCP-000078,PRODUCT-000001,2026-07-19,19,6,38
OBS-78-1-3,1,HCP-000078,PRODUCT-000001,2026-07-26,28,9,56
OBS-78-1-4,1,HCP-000078,PRODUCT-000001,2026-08-02,19,6,38
OBS-78-1-5,1,HCP-000078,PRODUCT-000001,2026-08-09,25,8,50
OBS-78-1-6,1,HCP-000078,PRODUCT-000001,2026-08-16,29,9,58
OBS-78-1-7,1,HCP-000078,PRODUCT-000001,2026-08-23,24,8,48
OBS-78-1-8,1,HCP-000078,PRODUCT-000001,2026-08-30,20,6,40
OBS-78-1-9,1,HCP-000078,PRODUCT-000001,2026-09-06,10,3,20
OBS-78-2-0,1,HCP-000078,PRODUCT-000002,2026-07-05,32,10,64
OBS-78-2-1,1,HCP-000078,PRODUCT-000002,2026-07-12,8,2,16
OBS-78-2-2,1,HCP-000078,PRODUCT-000002,2026-07-19,22,7,44
OBS-78-2-3,1,HCP-000078,PRODUCT-000002,2026-07-26,15,5,30
OBS-78-2-4,1,HCP-000078,PRODUCT-000002,2026-08-02,20,6,40
OBS-78-2-5,1,HCP-000078,PRODUCT-000002,2026-08-09,34,11,68
OBS-78-2-6,1,HCP-000078,PRODUCT-000002,2026-08-16,6,2,12
OBS-78-2-7,1,HCP-000078,PRODUCT-000002,2026-08-23,31,10,62
OBS-78-2-8,1,HCP-000078,PRODUCT-000002,2026-08-30,15,5,30
OBS-78-2-9,1,HCP-000078,PRODUCT-000002,2026-09-06,20,6,40
OBS-78-3-0,1,HCP-000078,PRODUCT-000003,2026-07-05,10,3,20
OBS-78-3-1,1,HCP-000078,PRODUCT-000003,2026-07-12,2,0,4
OBS-78-3-2,1,HCP-000078,PRODUCT-000003,2026-07-19,20,6,40
OBS-78-3-3,1,HCP-000078,PRODUCT-000003,2026-07-26,6,2,12
OBS-78-3-4,1,HCP-000078,PRODUCT-000003,2026-08-02,39,13,78
OBS-78-3-5,1,HCP-000078,PRODUCT-000003,2026-08-09,33,11,66
OBS-78-3-6,1,HCP-000078,PRODUCT-000003,2026-08-16,28,9,56
OBS-78-3-7,1,HCP-000078,PRODUCT-000003,2026-08-23,29,9,58
OBS-78-3-8,1,HCP-000078,PRODUCT-000003,2026-08-30,18,6,36
OBS-78-3-9,1,HCP-000078,PRODUCT-000003,2026-09-06,36,12,72
OBS-78-4-0,1,HCP-000078,PRODUCT-000004,2026-07-05,22,7,44
OBS-78-4-1,1,HCP-000078,PRODUCT-000004,2026-07-12,20,6,40
OBS-78-4-2,1,HCP-000078,PRODUCT-000004,2026-07-19,34,11,68
OBS-78-4-3,1,HCP-000078,PRODUCT-000004,2026-07-26,14,4,28
OBS-78-4-4,1,HCP-000078,PRODUCT-000004,2026-08-02,19,6,38
OBS-78-4-5,1,HCP-000078,PRODUCT-000004,2026-08-09,28,9,56
OBS-78-4-6,1,HCP-000078,PRODUCT-000004,2026-08-16,34,11,68
OBS-78-4-7,1,HCP-000078,PRODUCT-000004,2026-08-23,27,9,54
OBS-78-4-8,1,HCP-000078,PRODUCT-000004,2026-08-30,22,7,44
OBS-78-4-9,1,HCP-000078,PRODUCT-000004,2026-09-06,28,9,56
OBS-79-1-0,1,HCP-000079,PRODUCT-000001,2026-07-05,22,7,44
OBS-79-1-1,1,HCP-000079,PRODUCT-000001,2026-07-12,26,8,52
OBS-79-1-2,1,HCP-000079,PRODUCT-000001,2026-07-19,36,12,72
OBS-79-1-3,1,HCP-000079,PRODUCT-000001,2026-07-26,36,12,72
OBS-79-1-4,1,HCP-000079,PRODUCT-000001,2026-08-02,15,5,30
OBS-79-1-5,1,HCP-000079,PRODUCT-000001,2026-08-09,8,2,16
OBS-79-1-6,1,HCP-000079,PRODUCT-000001,2026-08-16,3,1,6
OBS-79-1-7,1,HCP-000079,PRODUCT-000001,2026-08-23,39,13,78
OBS-79-1-8,1,HCP-000079,PRODUCT-000001,2026-08-30,3,1,6
OBS-79-1-9,1,HCP-000079,PRODUCT-000001,2026-09-06,10,3,20
OBS-79-2-0,1,HCP-000079,PRODUCT-000002,2026-07-05,18,6,36
OBS-79-2-1,1,HCP-000079,PRODUCT-000002,2026-07-12,9,3,18
OBS-79-2-2,1,HCP-000079,PRODUCT-000002,2026-07-19,18,6,36
OBS-79-2-3,1,HCP-000079,PRODUCT-000002,2026-07-26,9,3,18
OBS-79-2-4,1,HCP-000079,PRODUCT-000002,2026-08-02,21,7,42
OBS-79-2-5,1,HCP-000079,PRODUCT-000002,2026-08-09,2,0,4
OBS-79-2-6,1,HCP-000079,PRODUCT-000002,2026-08-16,34,11,68
OBS-79-2-7,1,HCP-000079,PRODUCT-000002,2026-08-23,16,5,32
OBS-79-2-8,1,HCP-000079,PRODUCT-000002,2026-08-30,10,3,20
OBS-79-2-9,1,HCP-000079,PRODUCT-000002,2026-09-06,27,9,54
OBS-79-3-0,1,HCP-000079,PRODUCT-000003,2026-07-05,15,5,30
OBS-79-3-1,1,HCP-000079,PRODUCT-000003,2026-07-12,10,3,20
OBS-79-3-2,1,HCP-000079,PRODUCT-000003,2026-07-19,12,4,24
OBS-79-3-3,1,HCP-000079,PRODUCT-000003,2026-07-26,17,5,34
OBS-79-3-4,1,HCP-000079,PRODUCT-000003,2026-08-02,16,5,32
OBS-79-3-5,1,HCP-000079,PRODUCT-000003,2026-08-09,29,9,58
OBS-79-3-6,1,HCP-000079,PRODUCT-000003,2026-08-16,10,3,20
OBS-79-3-7,1,HCP-000079,PRODUCT-000003,2026-08-23,26,8,52
OBS-79-3-8,1,HCP-000079,PRODUCT-000003,2026-08-30,30,10,60
OBS-79-3-9,1,HCP-000079,PRODUCT-000003,2026-09-06,22,7,44
OBS-79-4-0,1,HCP-000079,PRODUCT-000004,2026-07-05,39,13,78
OBS-79-4-1,1,HCP-000079,PRODUCT-000004,2026-07-12,12,4,24
OBS-79-4-2,1,HCP-000079,PRODUCT-000004,2026-07-19,1,0,2
OBS-79-4-3,1,HCP-000079,PRODUCT-000004,2026-07-26,20,6,40
OBS-79-4-4,1,HCP-000079,PRODUCT-000004,2026-08-02,7,2,14
OBS-79-4-5,1,HCP-000079,PRODUCT-000004,2026-08-09,15,5,30
OBS-79-4-6,1,HCP-000079,PRODUCT-000004,2026-08-16,2,0,4
OBS-79-4-7,1,HCP-000079,PRODUCT-000004,2026-08-23,8,2,16
OBS-79-4-8,1,HCP-000079,PRODUCT-000004,2026-08-30,2,0,4
OBS-79-4-9,1,HCP-000079,PRODUCT-000004,2026-09-06,2,0,4
OBS-80-1-0,1,HCP-000080,PRODUCT-000001,2026-07-05,18,6,36
OBS-80-1-1,1,HCP-000080,PRODUCT-000001,2026-07-12,8,2,16
OBS-80-1-2,1,HCP-000080,PRODUCT-000001,2026-07-19,33,11,66
OBS-80-1-3,1,HCP-000080,PRODUCT-000001,2026-07-26,34,11,68
OBS-80-1-4,1,HCP-000080,PRODUCT-000001,2026-08-02,1,0,2
OBS-80-1-5,1,HCP-000080,PRODUCT-000001,2026-08-09,11,3,22
OBS-80-1-6,1,HCP-000080,PRODUCT-000001,2026-08-16,31,10,62
OBS-80-1-7,1,HCP-000080,PRODUCT-000001,2026-08-23,39,13,78
OBS-80-1-8,1,HCP-000080,PRODUCT-000001,2026-08-30,38,12,76
OBS-80-1-9,1,HCP-000080,PRODUCT-000001,2026-09-06,28,9,56
OBS-80-2-0,1,HCP-000080,PRODUCT-000002,2026-07-05,37,12,74
OBS-80-2-1,1,HCP-000080,PRODUCT-000002,2026-07-12,14,4,28
OBS-80-2-2,1,HCP-000080,PRODUCT-000002,2026-07-19,18,6,36
OBS-80-2-3,1,HCP-000080,PRODUCT-000002,2026-07-26,23,7,46
OBS-80-2-4,1,HCP-000080,PRODUCT-000002,2026-08-02,29,9,58
OBS-80-2-5,1,HCP-000080,PRODUCT-000002,2026-08-09,31,10,62
OBS-80-2-6,1,HCP-000080,PRODUCT-000002,2026-08-16,14,4,28
OBS-80-2-7,1,HCP-000080,PRODUCT-000002,2026-08-23,27,9,54
OBS-80-2-8,1,HCP-000080,PRODUCT-000002,2026-08-30,28,9,56
OBS-80-2-9,1,HCP-000080,PRODUCT-000002,2026-09-06,31,10,62
OBS-80-3-0,1,HCP-000080,PRODUCT-000003,2026-07-05,33,11,66
OBS-80-3-1,1,HCP-000080,PRODUCT-000003,2026-07-12,7,2,14
OBS-80-3-2,1,HCP-000080,PRODUCT-000003,2026-07-19,8,2,16
OBS-80-3-3,1,HCP-000080,PRODUCT-000003,2026-07-26,31,10,62
OBS-80-3-4,1,HCP-000080,PRODUCT-000003,2026-08-02,37,12,74
OBS-80-3-5,1,HCP-000080,PRODUCT-000003,2026-08-09,27,9,54
OBS-80-3-6,1,HCP-000080,PRODUCT-000003,2026-08-16,2,0,4
OBS-80-3-7,1,HCP-000080,PRODUCT-000003,2026-08-23,10,3,20
OBS-80-3-8,1,HCP-000080,PRODUCT-000003,2026-08-30,11,3,22
OBS-80-3-9,1,HCP-000080,PRODUCT-000003,2026-09-06,20,6,40
OBS-80-4-0,1,HCP-000080,PRODUCT-000004,2026-07-05,28,9,56
OBS-80-4-1,1,HCP-000080,PRODUCT-000004,2026-07-12,13,4,26
OBS-80-4-2,1,HCP-000080,PRODUCT-000004,2026-07-19,19,6,38
OBS-80-4-3,1,HCP-000080,PRODUCT-000004,2026-07-26,10,3,20
OBS-80-4-4,1,HCP-000080,PRODUCT-000004,2026-08-02,29,9,58
OBS-80-4-5,1,HCP-000080,PRODUCT-000004,2026-08-09,13,4,26
OBS-80-4-6,1,HCP-000080,PRODUCT-000004,2026-08-16,26,8,52
OBS-80-4-7,1,HCP-000080,PRODUCT-000004,2026-08-23,35,11,70
OBS-80-4-8,1,HCP-000080,PRODUCT-000004,2026-08-30,1,0,2
OBS-80-4-9,1,HCP-000080,PRODUCT-000004,2026-09-06,7,2,14
OBS-81-1-0,1,HCP-000081,PRODUCT-000001,2026-07-05,8,2,16
OBS-81-1-1,1,HCP-000081,PRODUCT-000001,2026-07-12,25,8,50
OBS-81-1-2,1,HCP-000081,PRODUCT-000001,2026-07-19,19,6,38
OBS-81-1-3,1,HCP-000081,PRODUCT-000001,2026-07-26,5,1,10
OBS-81-1-4,1,HCP-000081,PRODUCT-000001,2026-08-02,15,5,30
OBS-81-1-5,1,HCP-000081,PRODUCT-000001,2026-08-09,23,7,46
OBS-81-1-6,1,HCP-000081,PRODUCT-000001,2026-08-16,33,11,66
OBS-81-1-7,1,HCP-000081,PRODUCT-000001,2026-08-23,37,12,74
OBS-81-1-8,1,HCP-000081,PRODUCT-000001,2026-08-30,5,1,10
OBS-81-1-9,1,HCP-000081,PRODUCT-000001,2026-09-06,15,5,30
OBS-81-2-0,1,HCP-000081,PRODUCT-000002,2026-07-05,21,7,42
OBS-81-2-1,1,HCP-000081,PRODUCT-000002,2026-07-12,29,9,58
OBS-81-2-2,1,HCP-000081,PRODUCT-000002,2026-07-19,16,5,32
OBS-81-2-3,1,HCP-000081,PRODUCT-000002,2026-07-26,34,11,68
OBS-81-2-4,1,HCP-000081,PRODUCT-000002,2026-08-02,27,9,54
OBS-81-2-5,1,HCP-000081,PRODUCT-000002,2026-08-09,6,2,12
OBS-81-2-6,1,HCP-000081,PRODUCT-000002,2026-08-16,38,12,76
OBS-81-2-7,1,HCP-000081,PRODUCT-000002,2026-08-23,8,2,16
OBS-81-2-8,1,HCP-000081,PRODUCT-000002,2026-08-30,20,6,40
OBS-81-2-9,1,HCP-000081,PRODUCT-000002,2026-09-06,26,8,52
OBS-81-3-0,1,HCP-000081,PRODUCT-000003,2026-07-05,7,2,14
OBS-81-3-1,1,HCP-000081,PRODUCT-000003,2026-07-12,38,12,76
OBS-81-3-2,1,HCP-000081,PRODUCT-000003,2026-07-19,24,8,48
OBS-81-3-3,1,HCP-000081,PRODUCT-000003,2026-07-26,14,4,28
OBS-81-3-4,1,HCP-000081,PRODUCT-000003,2026-08-02,17,5,34
OBS-81-3-5,1,HCP-000081,PRODUCT-000003,2026-08-09,6,2,12
OBS-81-3-6,1,HCP-000081,PRODUCT-000003,2026-08-16,5,1,10
OBS-81-3-7,1,HCP-000081,PRODUCT-000003,2026-08-23,27,9,54
OBS-81-3-8,1,HCP-000081,PRODUCT-000003,2026-08-30,28,9,56
OBS-81-3-9,1,HCP-000081,PRODUCT-000003,2026-09-06,3,1,6
OBS-81-4-0,1,HCP-000081,PRODUCT-000004,2026-07-05,10,3,20
OBS-81-4-1,1,HCP-000081,PRODUCT-000004,2026-07-12,39,13,78
OBS-81-4-2,1,HCP-000081,PRODUCT-000004,2026-07-19,3,1,6
OBS-81-4-3,1,HCP-000081,PRODUCT-000004,2026-07-26,19,6,38
OBS-81-4-4,1,HCP-000081,PRODUCT-000004,2026-08-02,10,3,20
OBS-81-4-5,1,HCP-000081,PRODUCT-000004,2026-08-09,22,7,44
OBS-81-4-6,1,HCP-000081,PRODUCT-000004,2026-08-16,6,2,12
OBS-81-4-7,1,HCP-000081,PRODUCT-000004,2026-08-23,11,3,22
OBS-81-4-8,1,HCP-000081,PRODUCT-000004,2026-08-30,39,13,78
OBS-81-4-9,1,HCP-000081,PRODUCT-000004,2026-09-06,14,4,28
OBS-82-1-0,1,HCP-000082,PRODUCT-000001,2026-07-05,4,1,8
OBS-82-1-1,1,HCP-000082,PRODUCT-000001,2026-07-12,22,7,44
OBS-82-1-2,1,HCP-000082,PRODUCT-000001,2026-07-19,35,11,70
OBS-82-1-3,1,HCP-000082,PRODUCT-000001,2026-07-26,33,11,66
OBS-82-1-4,1,HCP-000082,PRODUCT-000001,2026-08-02,23,7,46
OBS-82-1-5,1,HCP-000082,PRODUCT-000001,2026-08-09,2,0,4
OBS-82-1-6,1,HCP-000082,PRODUCT-000001,2026-08-16,16,5,32
OBS-82-1-7,1,HCP-000082,PRODUCT-000001,2026-08-23,21,7,42
OBS-82-1-8,1,HCP-000082,PRODUCT-000001,2026-08-30,34,11,68
OBS-82-1-9,1,HCP-000082,PRODUCT-000001,2026-09-06,33,11,66
OBS-82-2-0,1,HCP-000082,PRODUCT-000002,2026-07-05,11,3,22
OBS-82-2-1,1,HCP-000082,PRODUCT-000002,2026-07-12,28,9,56
OBS-82-2-2,1,HCP-000082,PRODUCT-000002,2026-07-19,31,10,62
OBS-82-2-3,1,HCP-000082,PRODUCT-000002,2026-07-26,35,11,70
OBS-82-2-4,1,HCP-000082,PRODUCT-000002,2026-08-02,27,9,54
OBS-82-2-5,1,HCP-000082,PRODUCT-000002,2026-08-09,36,12,72
OBS-82-2-6,1,HCP-000082,PRODUCT-000002,2026-08-16,13,4,26
OBS-82-2-7,1,HCP-000082,PRODUCT-000002,2026-08-23,21,7,42
OBS-82-2-8,1,HCP-000082,PRODUCT-000002,2026-08-30,5,1,10
OBS-82-2-9,1,HCP-000082,PRODUCT-000002,2026-09-06,16,5,32
OBS-82-3-0,1,HCP-000082,PRODUCT-000003,2026-07-05,17,5,34
OBS-82-3-1,1,HCP-000082,PRODUCT-000003,2026-07-12,20,6,40
OBS-82-3-2,1,HCP-000082,PRODUCT-000003,2026-07-19,27,9,54
OBS-82-3-3,1,HCP-000082,PRODUCT-000003,2026-07-26,11,3,22
OBS-82-3-4,1,HCP-000082,PRODUCT-000003,2026-08-02,39,13,78
OBS-82-3-5,1,HCP-000082,PRODUCT-000003,2026-08-09,11,3,22
OBS-82-3-6,1,HCP-000082,PRODUCT-000003,2026-08-16,6,2,12
OBS-82-3-7,1,HCP-000082,PRODUCT-000003,2026-08-23,19,6,38
OBS-82-3-8,1,HCP-000082,PRODUCT-000003,2026-08-30,20,6,40
OBS-82-3-9,1,HCP-000082,PRODUCT-000003,2026-09-06,3,1,6
OBS-82-4-0,1,HCP-000082,PRODUCT-000004,2026-07-05,5,1,10
OBS-82-4-1,1,HCP-000082,PRODUCT-000004,2026-07-12,22,7,44
OBS-82-4-2,1,HCP-000082,PRODUCT-000004,2026-07-19,38,12,76
OBS-82-4-3,1,HCP-000082,PRODUCT-000004,2026-07-26,20,6,40
